@relation 'World Happiness Report 2024-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.InterquartileRange-R3-last-O3.0-E6.0-weka.filters.unsupervised.attribute.Remove-R1,2-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0'

@attribute 'Life Ladder' numeric
@attribute 'Log GDP per capita' numeric
@attribute 'Social support' numeric
@attribute 'Healthy life expectancy at birth' numeric
@attribute 'Freedom to make life choices' numeric
@attribute Generosity numeric
@attribute 'Perceptions of corruption' numeric
@attribute 'Positive affect' numeric
@attribute 'Negative affect' numeric
@attribute Outlier {no,yes}
@attribute ExtremeValue {no,yes}

@data
0.64813,0.49543,0.718843,0.810327,0.821462,0.399999,0.799172,0.867255,0.344309,no,no
0.703317,0.500292,0.810323,0.816588,0.885318,0.392439,0.789209,0.875936,0.266376,no,no
0.686759,0.503647,0.788867,0.822849,0.850681,0.418419,0.810447,0.912411,0.32905,no,no
0.689969,0.505172,0.749455,0.82911,0.816367,0.383316,0.822469,0.86585,0.315421,no,no
0.717217,0.503966,0.76109,0.841632,0.801643,0.433212,0.856499,0.892346,0.299873,no,no
0.690229,0.507915,0.659176,0.847893,0.822985,0.401833,0.842812,0.845281,0.331577,no,no
0.679657,0.51113,0.662681,0.854154,0.858608,0.402403,0.789533,0.834804,0.325812,no,no
0.627802,0.848885,0.769253,0.83503,0.900436,0.47067,0.338355,0.585006,0.24639,no,no
0.572304,0.860126,0.806197,0.83503,0.916807,0.606054,0.251822,0.562206,0.247482,no,no
0.610862,0.855727,0.798943,0.83503,0.911278,0.617003,0.249902,0.606745,0.204819,no,no
0.647341,0.865182,0.828712,0.83503,0.874801,0.640388,0.232657,0.598375,0.161403,no,no
0.622284,0.871736,0.813887,0.83503,0.87997,0.546642,0.221172,0.572733,0.181674,no,no
0.623732,0.872683,0.788022,0.83503,0.86071,0.534945,0.363457,0.569515,0.161794,no,no
0.619915,0.880286,0.797418,0.83503,0.812261,0.536276,0.408998,0.60112,0.257506,no,no
0.625907,0.885232,0.795468,0.83503,0.755001,0.41735,0.387747,0.552956,0.20966,no,no
0.60573,0.890041,0.794135,0.83503,0.795845,0.455681,0.401457,0.506493,0.189525,no,no
0.649787,0.88936,0.826751,0.83503,0.658695,0.386039,0.418505,0.48308,0.442018,no,no
0.595766,0.878935,0.770262,0.83503,0.630421,0.253737,0.364056,0.486427,0.205156,no,no
0.599656,0.890571,0.780992,0.83503,0.581772,0.346664,0.3738,0.504131,0.226465,no,no
0.598134,0.886293,0.757175,0.83503,0.619222,0.36539,0.367339,0.524625,0.194552,no,no
0.580715,0.74421,0.923971,0.858574,0.619088,0.326857,0.915128,0.566691,0.333825,no,no
0.545092,0.75146,0.925323,0.863288,0.409838,0.166715,0.907077,0.59788,0.237268,no,no
0.536288,0.74252,0.886094,0.868002,0.311903,0.201041,0.927669,0.562386,0.233421,no,no
0.511136,0.744629,0.879269,0.87036,0.377253,0.181576,1,0.561231,0.244553,no,no
0.539702,0.748098,0.876593,0.872717,0.532186,0.23548,0.954257,0.577843,0.356648,no,no
0.504936,0.746892,0.892996,0.875074,0.450444,0.190073,0.94412,0.571963,0.374142,no,no
0.539237,0.750245,0.855063,0.877431,0.588507,0.212451,0.924328,0.663715,0.360193,no,no
0.578731,0.757424,0.812142,0.879788,0.351674,0.176964,0.86508,0.566242,0.249067,no,no
0.603045,0.763731,0.830582,0.882145,0.435236,0.130781,0.920106,0.668407,0.260189,no,no
0.618557,0.767752,0.884299,0.884355,0.430256,0.141315,0.937674,0.583334,0.258243,no,no
0.710004,0.774987,0.854312,0.886565,0.571909,0.187095,0.897778,0.659457,0.15789,no,no
0.690818,0.783689,0.938413,0.888774,0.613476,0.087487,0.924058,0.590026,0.190312,no,no
0.70039,0.791487,0.946217,0.890984,0.752751,0.133448,0.894835,0.672636,0.156968,no,no
0.705998,0.784288,0.942114,0.893194,0.716982,0.204238,0.844769,0.685056,0.252978,no,no
0.73399,0.796268,0.948031,0.895404,0.659538,0.282396,0.83997,0.694285,0.175624,no,no
0.679748,0.80399,0.93376,0.897613,0.722972,0.317726,0.857579,0.637626,0.269194,no,no
0.695183,0.804374,0.956375,0.899823,0.695509,0.3247,0.856768,0.701185,0.17022,no,no
0.83219,0.870293,0.98694,0.949912,0.867902,0.581313,0.7097,0.95439,0.1131,no,no
0.936436,0.855664,0.988963,0.955804,0.893611,0.552511,0.763004,0.905439,0.11967,no,no
0.923187,0.861366,0.973392,0.957278,0.918124,0.614329,0.714499,0.884603,0.118257,no,no
0.922694,0.867643,0.990699,0.960224,0.940951,0.609812,0.636513,0.873286,0.155612,no,no
0.924469,0.875327,0.996834,0.960592,0.955649,0.590825,0.721567,0.892538,0.121302,no,no
0.91945,0.878196,0.972876,0.96096,0.938703,0.557328,0.729526,0.914323,0.105207,no,no
0.927804,0.880937,0.99273,0.961697,0.966035,0.326857,0.699847,0.863256,0.152716,no,no
0.934184,0.866071,0.994655,0.962065,0.951709,0.473252,0.642211,0.892949,0.143214,no,no
0.932572,0.870304,0.99014,0.962434,0.918171,0.574079,0.66373,0.88963,0.122804,no,no
0.91538,0.876417,0.996651,0.962802,0.934588,0.540056,0.69323,0.836537,0.153181,no,no
0.932124,0.879422,0.988731,0.96317,0.911741,0.61466,0.698547,0.871543,0.164482,no,no
0.60362,0.425186,0.631121,0.723925,0.72064,0.326857,0.8645,0.563658,0.186322,no,no
0.555908,0.434806,0.448905,0.729228,0.661391,0.272638,0.872233,0.514323,0.272999,no,no
0.573576,0.437437,0.599868,0.734532,0.696994,0.252727,0.902869,0.558717,0.283956,no,no
0.480916,0.447483,0.559373,0.739835,0.595001,0.29694,0.906479,0.652334,0.350379,no,no
0.55034,0.458506,0.496087,0.745138,0.732959,0.377616,0.87266,0.568099,0.295512,no,no
0.497739,0.4646,0.427302,0.750442,0.804954,0.285587,0.920384,0.426953,0.239377,no,no
0.510396,0.471074,0.37195,0.755745,0.50341,0.386777,0.837923,0.517412,0.341084,no,no
0.467004,0.479031,0.427609,0.761049,0.6763,0.403133,0.840815,0.609333,0.398326,no,no
0.466498,0.48864,0.518029,0.766352,0.767736,0.297276,0.840589,0.670011,0.324587,no,no
0.454283,0.499219,0.5031,0.771656,0.725249,0.317178,0.781831,0.678749,0.384484,no,no
0.430106,0.510193,0.507573,0.776075,0.781855,0.366358,0.769477,0.662698,0.42284,no,no
0.410356,0.519006,0.498666,0.780495,0.868767,0.28213,0.786438,0.567539,0.378224,no,no
0.37651,0.527409,0.539877,0.784915,0.874835,0.403719,0.812238,0.584183,0.441778,no,no
0.292015,0.531918,0.438087,0.789334,0.855145,0.430515,0.756036,0.541389,0.616864,no,no
0.436738,0.520594,0.51137,0.793754,0.895938,0.391791,0.785726,0.720294,0.483324,no,no
0.337948,0.533388,0.44988,0.798173,0.842687,0.376925,0.761142,0.522807,0.557047,no,no
0.393096,0.543289,0.500349,0.802593,0.878386,0.409012,0.775826,0.592406,0.562074,no,no
0.503845,0.551768,0.533086,0.807012,0.886934,0.443101,0.774888,0.737731,0.491738,no,no
0.544062,0.538723,0.714945,0.789629,0.64062,0.656641,0.928111,0.761338,0.293961,no,no
0.566954,0.546594,0.626471,0.79287,0.495403,0.621983,0.975309,0.733731,0.255489,no,no
0.52452,0.553974,0.588648,0.796111,0.485326,0.480263,0.984111,0.704446,0.251721,no,no
0.622039,0.559265,0.726033,0.799352,0.733926,0.50575,0.923704,0.835318,0.176838,no,no
0.619804,0.567049,0.774317,0.802593,0.622765,0.752756,0.969173,0.763547,0.217368,no,no
0.57755,0.574743,0.786114,0.805834,0.858774,0.743465,0.97787,0.807138,0.306631,no,no
0.606516,0.582223,0.797501,0.809075,0.716125,0.662686,0.977125,0.829694,0.235172,no,no
0.595305,0.589046,0.744993,0.812316,0.729828,0.683681,0.988812,0.849114,0.267603,no,no
0.640594,0.595106,0.891302,0.815557,0.648867,0.714314,0.986149,0.820435,0.255593,no,no
0.558284,0.601042,0.765697,0.818798,0.728147,0.775184,0.960648,0.876022,0.30804,no,no
0.572165,0.607306,0.74245,0.820639,0.794899,0.802441,0.901275,0.807249,0.416235,no,no
0.566536,0.613712,0.747401,0.822481,0.841254,0.790855,0.912603,0.85482,0.38021,no,no
0.602438,0.620345,0.765566,0.824322,0.860211,0.813936,0.878125,0.875755,0.342927,no,no
0.603361,0.626785,0.755738,0.826164,0.842354,0.855539,0.8708,0.881677,0.352118,no,no
0.526425,0.622024,0.688527,0.828005,0.825795,0.835926,0.926733,0.799388,0.432001,no,no
0.616223,0.626808,0.775507,0.829847,0.867453,0.846904,0.854236,0.879325,0.305564,no,no
0.63871,0.634185,0.798101,0.831688,0.891756,0.823612,0.871775,0.907255,0.299168,no,no
0.655064,0.640583,0.727583,0.83353,0.888027,0.894125,0.876552,0.901105,0.33245,no,no
0.597673,0.645806,0.708394,0.848262,0.558699,0.326857,0.634222,0.476451,0.600419,no,no
0.601856,0.661613,0.644655,0.852387,0.402072,0.368049,0.882254,0.531469,0.447989,no,no
0.571076,0.659789,0.532733,0.854449,0.49271,0.365108,0.878773,0.51336,0.422038,no,no
0.517425,0.668258,0.466352,0.860636,0.752134,0.508052,0.663852,0.47347,0.444367,no,no
0.493889,0.65997,0.489148,0.862699,0.708328,0.326857,0.677696,0.49725,0.711152,no,no
0.572648,0.655106,0.573672,0.864761,0.663138,0.521098,0.685429,0.561964,0.754363,no,no
0.504767,0.659932,0.547796,0.866824,0.711505,0.545439,0.637589,0.526473,0.689604,no,no
0.51482,0.65392,0.453402,0.868886,0.729421,0.484276,0.700104,0.523817,0.702934,no,no
0.50039,0.664673,0.445333,0.871096,0.720068,0.496328,0.714693,0.586726,0.712612,no,no
0.509897,0.666775,0.64023,0.873306,0.663693,0.528639,0.71697,0.583243,0.572156,no,no
0.44479,0.660941,0.586921,0.875516,0.495482,0.396665,0.704838,0.429674,0.659983,no,no
0.552844,0.654771,0.619233,0.877725,0.521856,0.450217,0.731067,0.490755,0.588224,no,no
0.531825,0.65874,0.696856,0.879935,0.49056,0.452157,0.711654,0.462254,0.623151,no,no
0.520439,0.665065,0.715628,0.882145,0.503397,0.492392,0.765731,0.481118,0.553872,no,no
0.548517,0.66832,0.753304,0.884355,0.451728,0.528277,0.770909,0.4855,0.616191,no,no
0.552567,0.67072,0.765698,0.886565,0.511443,0.570821,0.768982,0.503003,0.549802,no,no
0.491057,0.561879,0.679925,0.798763,0.20805,0.268098,0.922586,0.501473,0.58765,no,no
0.518584,0.561432,0.83455,0.798468,0.268427,0.136254,0.864003,0.462017,0.516333,no,no
0.561647,0.566367,0.824501,0.798173,0.25204,0.208602,0.868638,0.450995,0.559936,no,no
0.511171,0.57251,0.688333,0.797879,0.157374,0.261749,0.78562,0.417632,0.76282,no,no
0.501396,0.586429,0.661156,0.797584,0.113973,0.309745,0.795285,0.328599,0.589082,no,no
0.511119,0.590797,0.658742,0.797289,0.689662,0.281733,0.711469,0.671196,0.758285,no,no
0.483882,0.585421,0.654612,0.796995,0.55188,0.328918,0.728643,0.510815,0.773325,no,no
0.476739,0.588511,0.600977,0.7967,0.490382,0.346716,0.766782,0.425041,0.801685,no,no
0.464741,0.605517,0.646453,0.803698,0.578508,0.278413,0.805491,0.414787,0.783178,no,no
0.472141,0.598696,0.615039,0.810695,0.527723,0.327477,0.761447,0.437253,0.816595,no,no
0.535071,0.598992,0.705142,0.817693,0.488219,0.260148,0.898135,0.529144,0.642097,no,no
0.520046,0.57917,0.631819,0.831688,0.623501,0.306923,0.858485,0.576806,0.721717,no,no
0.565834,0.578035,0.661281,0.838686,0.483785,0.332789,0.912838,0.565509,0.629557,no,no
0.541245,0.585495,0.691362,0.845684,0.571537,0.392099,0.864917,0.547467,0.669784,no,no
0.622486,0.580019,0.666491,0.852681,0.568266,0.309972,0.860557,0.578563,0.620611,no,no
0.870179,0.887676,0.973256,0.926635,0.944637,0.552801,0.461619,0.902368,0.202454,no,no
0.933077,0.880613,0.993648,0.930171,0.879678,0.629841,0.47654,0.803616,0.104562,no,no
0.855585,0.870455,0.962271,0.931939,0.801225,0.623417,0.574217,0.803824,0.241153,no,no
0.886972,0.872283,0.980955,0.933707,0.829367,0.655027,0.614745,0.828615,0.189624,no,no
0.849795,0.872924,0.986872,0.935474,0.95621,0.688807,0.585094,0.862151,0.172987,no,no
0.843523,0.872226,0.966333,0.937242,0.890361,0.610825,0.566867,0.769848,0.247526,no,no
0.813162,0.87319,0.957642,0.93901,0.866021,0.639052,0.551849,0.801923,0.261366,no,no
0.851498,0.885493,0.974182,0.940778,0.916039,0.57374,0.391147,0.790698,0.23476,no,no
0.823558,0.919425,0.954684,0.942546,0.877258,0.544242,0.394017,0.807975,0.229335,no,no
0.854816,0.92082,0.961535,0.944019,0.853888,0.48922,0.383245,0.802287,0.206361,no,no
0.857699,0.933073,0.942221,0.945492,0.894518,0.52927,0.31842,0.84053,0.209129,no,no
0.84318,0.944367,0.934818,0.946965,0.836557,0.459463,0.344921,0.815549,0.209556,no,no
0.886594,0.950759,0.942543,0.948438,0.877498,0.391499,0.356095,0.822387,0.226039,no,no
0.853955,0.958845,0.96439,0.949912,0.863809,0.327204,0.337984,0.814137,0.263262,no,no
0.823191,0.978014,0.818864,0.951385,0.81657,0.452979,0.343037,0.785934,0.261273,no,no
0.829456,0.994671,0.89295,0.952858,0.880868,0.459266,0.340282,0.793208,0.243448,no,no
0.82154,1,0.912939,0.954331,0.891117,0.502085,0.356636,0.798756,0.261418,no,no
0.874509,0.787274,0.920613,0.948144,0.777342,0.326857,0.917832,0.652363,0.363042,no,no
0.825189,0.793912,0.843074,0.949322,0.600577,0.53337,0.878222,0.65729,0.381371,no,no
0.887547,0.796226,0.831281,0.950501,0.574292,0.455596,0.910261,0.647593,0.428812,no,no
0.901159,0.793769,0.93312,0.951679,0.481226,0.487451,0.936126,0.626047,0.392129,no,no
0.902041,0.799765,0.861006,0.952858,0.4402,0.466438,0.914466,0.637117,0.449716,no,no
0.913058,0.805561,0.875321,0.954037,0.65264,0.457237,0.902982,0.67489,0.485224,no,no
0.865223,0.806714,0.889441,0.955215,0.598695,0.46851,0.872427,0.613584,0.380306,no,no
0.896348,0.810706,0.89616,0.956394,0.674747,0.465989,0.857883,0.666496,0.523981,no,no
0.908223,0.813836,0.870544,0.957572,0.632433,0.411183,0.825715,0.551007,0.303157,no,no
0.860557,0.814607,0.837691,0.958751,0.692957,0.425413,0.795538,0.670847,0.279039,no,no
0.872371,0.818611,0.871322,0.96096,0.718738,0.468053,0.810966,0.600172,0.290026,no,no
0.897903,0.822269,0.9066,0.96317,0.713161,0.460022,0.798937,0.627332,0.311499,no,no
0.837962,0.825624,0.897582,0.96538,0.655802,0.372941,0.775186,0.614332,0.320535,no,no
0.898013,0.829142,0.945552,0.96759,0.800911,0.401543,0.746426,0.594473,0.294531,no,no
0.877702,0.823225,0.962758,0.9698,0.796715,0.270018,0.751458,0.547066,0.257438,no,no
0.934487,0.834041,0.906787,0.972009,0.781469,0.318741,0.728638,0.538397,0.215173,no,no
0.947083,0.841032,0.955619,0.974219,0.72224,0.319941,0.653428,0.572923,0.161075,no,no
0.816623,0.842521,0.953299,0.976429,0.751408,0.467445,0.633187,0.433361,0.696594,no,no
0.827069,0.84099,0.921827,0.941072,0.75824,0.326857,0.958481,0.606238,0.340854,no,no
0.785605,0.844967,0.901135,0.944019,0.602471,0.430522,0.935576,0.668457,0.354921,no,no
0.816085,0.842317,0.858152,0.945492,0.415888,0.368721,0.960287,0.580375,0.297247,no,no
0.749893,0.832753,0.859008,0.946965,0.623945,0.552706,0.9016,0.761352,0.316218,no,no
0.752927,0.835015,0.848564,0.948438,0.673079,0.264036,0.934393,0.505789,0.246269,no,no
0.708824,0.835882,0.902475,0.949912,0.448471,0.304176,0.947457,0.611973,0.29401,no,no
0.676502,0.830522,0.844747,0.951385,0.451585,0.429911,0.920943,0.670566,0.490334,no,no
0.701742,0.825615,0.906409,0.952858,0.357875,0.222889,0.957138,0.74207,0.440425,no,no
0.704297,0.824115,0.882175,0.954331,0.522186,0.258903,0.933216,0.68094,0.439465,no,no
0.677744,0.825533,0.89678,0.955804,0.457756,0.259545,0.925615,0.662999,0.396351,no,no
0.693601,0.827899,0.92079,0.956909,0.522464,0.243822,0.915118,0.643671,0.412375,no,no
0.729867,0.830833,0.911013,0.958014,0.534489,0.287592,0.877006,0.615798,0.386119,no,no
0.777014,0.832641,0.901614,0.959119,0.557169,0.300823,0.899321,0.594707,0.514975,no,no
0.766459,0.8353,0.803799,0.960224,0.635741,0.241965,0.875804,0.553438,0.394343,no,no
0.772832,0.820791,0.871537,0.961329,0.647205,0.175954,0.853196,0.61722,0.367073,no,no
0.769625,0.832678,0.865885,0.962434,0.626977,0.234237,0.872417,0.646233,0.379029,no,no
0.738714,0.839244,0.844585,0.963539,0.637116,0.352127,0.82642,0.631821,0.346374,no,no
0.73673,0.841806,0.820395,0.964643,0.621318,0.276206,0.826741,0.648534,0.338803,no,no
0.432778,0.431681,0.578022,0.621391,0.702309,0.176072,0.914549,0.533269,0.166353,no,no
0.364829,0.448527,0.632772,0.656747,0.675001,0.291439,0.691841,0.684719,0.359135,no,no
0.339746,0.459331,0.635961,0.665586,0.729937,0.243393,0.670998,0.602335,0.334345,no,no
0.469565,0.466434,0.62674,0.674425,0.755003,0.270155,0.747883,0.61761,0.425329,no,no
0.484036,0.473502,0.512673,0.682896,0.714103,0.280468,0.76181,0.729117,0.474859,no,no
0.557532,0.480923,0.570601,0.691367,0.665626,0.215175,0.776036,0.686178,0.441775,no,no
0.591764,0.484441,0.51726,0.699838,0.639852,0.274696,0.797159,0.681181,0.487084,no,no
0.610114,0.490594,0.594326,0.708309,0.670401,0.306401,0.805918,0.687653,0.551047,no,no
0.590002,0.489315,0.507016,0.71678,0.7157,0.338614,0.782097,0.675835,0.413574,no,no
0.560214,0.496326,0.429451,0.72525,0.645817,0.322585,0.717978,0.634184,0.421247,no,no
0.529472,0.502947,0.405835,0.733721,0.640856,0.318501,0.746396,0.638252,0.509023,no,no
0.601887,0.508882,0.519768,0.742192,0.693473,0.271474,0.675802,0.696331,0.359902,no,no
0.731205,0.605398,0.896908,0.882145,0.673736,0.316067,0.96067,0.814436,0.189932,no,no
0.607507,0.596181,0.825116,0.882145,0.749544,0.258193,0.921779,0.830959,0.248325,no,no
0.657144,0.594431,0.838762,0.882145,0.746349,0.299235,0.944568,0.731044,0.369457,no,no
0.598022,0.594881,0.850997,0.882145,0.767195,0.318703,0.871167,0.751133,0.365437,no,no
0.683989,0.598822,0.902106,0.882145,0.835506,0.194007,0.894017,0.739514,0.258361,no,no
0.746248,0.602999,0.855717,0.882145,0.875136,0.186441,0.89669,0.77031,0.180987,no,no
0.615008,0.58566,0.844835,0.882145,0.840925,0.180257,0.845094,0.756516,0.295377,no,no
0.672705,0.592556,0.828782,0.882145,0.663723,0.245596,0.893963,0.7233,0.36205,no,no
0.681085,0.599265,0.842842,0.882145,0.853463,0.239037,0.922336,0.76553,0.299435,no,no
0.776908,0.817255,0.921447,0.96759,0.844891,0.326857,0.700081,0.719591,0.113233,no,no
0.735704,0.821578,0.935195,0.971126,0.750126,0.232935,0.816426,0.715915,0.199151,no,no
0.687094,0.819496,0.868218,0.972893,0.718438,0.18971,0.824064,0.746141,0.173734,no,no
0.677346,0.809983,0.869605,0.974661,0.662706,0.117906,0.743515,0.757589,0.139488,no,no
0.708774,0.816485,0.887478,0.976429,0.717979,0.185004,0.774577,0.851899,0.168796,no,no
0.739355,0.816825,0.906946,0.978197,0.77436,0.270022,0.73686,0.758731,0.158106,no,no
0.695634,0.819306,0.891918,0.979965,0.69302,0.326857,0.693181,0.751432,0.142699,no,no
0.694319,0.822769,0.916147,0.981733,0.783636,0.178638,0.648997,0.765888,0.147759,no,no
0.688866,0.823466,0.884995,0.9835,0.805614,0.185957,0.614174,0.721013,0.171577,no,no
0.682494,0.826157,0.914788,0.985268,0.797215,0.170459,0.653158,0.742703,0.150633,no,no
0.69362,0.827461,0.884644,0.98711,0.802989,0.259926,0.69872,0.724701,0.176353,no,no
0.687094,0.830297,0.86118,0.988951,0.820603,0.121809,0.658174,0.727794,0.149192,no,no
0.669714,0.831546,0.867069,0.990793,0.72029,0.068415,0.687271,0.667684,0.164932,no,no
0.686702,0.831119,0.855502,0.992634,0.76389,0.075584,0.613863,0.729943,0.179582,no,no
0.717859,0.824486,0.868145,0.994476,0.763315,0.070841,0.604909,0.711866,0.166798,no,no
0.713905,0.828681,0.879327,0.996317,0.757124,0.121461,0.669089,0.703119,0.171277,no,no
0.726771,0.831067,0.883164,0.998159,0.740617,0.098334,0.641099,0.696368,0.131745,no,no
0.68701,0.833823,0.808899,1,0.724941,0.113129,0.588983,0.65095,0.15312,no,no
0.744084,0.610861,0.911305,0.87036,0.689662,0.326857,0.669279,0.639913,0.252186,no,no
0.640695,0.614991,0.806703,0.875663,0.551976,0.214479,0.662864,0.671196,0.252492,no,no
0.541551,0.622373,0.708719,0.878315,0.689662,0.198149,0.711129,0.67662,0.399555,no,no
0.70033,0.626765,0.883669,0.880966,0.716963,0.246584,0.742836,0.579525,0.292519,no,no
0.636522,0.62691,0.908639,0.883618,0.739582,0.272254,0.747577,0.547023,0.419202,no,no
0.631978,0.627161,0.855854,0.88627,0.701915,0.177475,0.747577,0.527951,0.285578,no,no
0.571522,0.628751,0.792067,0.888922,0.614157,0.158229,0.747577,0.412009,0.422286,no,no
0.577453,0.622399,0.806403,0.891573,0.612948,0.20105,0.747577,0.593733,0.32692,no,no
0.601358,0.608631,0.774461,0.894225,0.661194,0.217973,0.747577,0.60023,0.369716,no,no
0.611981,0.597647,0.793316,0.896877,0.711101,0.277745,0.747577,0.621165,0.357736,no,no
0.592195,0.592994,0.779485,0.896877,0.717487,0.286334,0.747577,0.594339,0.368538,no,no
0.523447,0.592926,0.772529,0.896877,0.710765,0.176557,0.747577,0.532916,0.49653,no,no
0.498342,0.592171,0.752611,0.896877,0.705689,0.144476,0.747577,0.671196,0.306218,no,no
0.470679,0.591323,0.743411,0.896877,0.657247,0.165489,0.747577,0.671196,0.306218,no,no
0.417462,0.585229,0.633126,0.896877,0.726978,0.178953,0.747577,0.671196,0.306218,no,no
0.390028,0.58557,0.625325,0.896877,0.719816,0.184273,0.654325,0.42659,0.557231,no,no
0.456291,0.587597,0.719307,0.896877,0.701723,0.176667,0.716594,0.484846,0.565697,no,no
0.446856,0.589482,0.648843,0.896877,0.695119,0.188796,0.649831,0.481762,0.577253,no,no
0.622572,0.695681,0.848175,0.755451,0.663576,0.057551,0.875228,0.600248,0.164554,no,no
0.658579,0.707687,0.833426,0.76429,0.763663,0.084889,0.87544,0.536109,0.15401,no,no
0.683493,0.709921,0.805202,0.773129,0.65834,0.109145,0.911281,0.616685,0.123806,no,no
0.608711,0.708637,0.875718,0.781968,0.82992,0.081127,0.853696,0.590066,0.073752,no,no
0.628262,0.717797,0.88993,0.790807,0.735326,0.114188,0.830634,0.676297,0.106478,no,no
0.661118,0.727079,0.891491,0.799646,0.858247,0.094644,0.808505,0.629466,0.115296,no,no
0.664652,0.732413,0.87403,0.808486,0.807967,0.156547,0.887568,0.692359,0.163454,no,no
0.675933,0.739549,0.870465,0.817325,0.731017,0.100576,0.827771,0.638747,0.131393,no,no
0.695913,0.743845,0.747012,0.826164,0.75463,0.325007,0.812331,0.698266,0.139454,no,no
0.692929,0.743408,0.926239,0.835003,0.676242,0.285549,0.715813,0.714036,0.14675,no,no
0.631121,0.742874,0.921577,0.840896,0.732622,0.286452,0.703337,0.655275,0.116873,no,no
0.68289,0.747197,0.903507,0.846788,0.682995,0.287625,0.759487,0.736113,0.142718,no,no
0.701484,0.751594,0.93323,0.852681,0.80843,0.226805,0.831772,0.613014,0.126727,no,no
0.740761,0.756655,0.952191,0.858574,0.824555,0.268178,0.709943,0.755767,0.09069,no,no
0.725325,0.750425,0.972476,0.864467,0.8506,0.266688,0.659862,0.625944,0.108744,no,no
0.738886,0.755159,0.892916,0.87036,0.765234,0.359815,0.788222,0.686747,0.063623,no,no
0.701283,0.755052,0.915732,0.876252,0.864919,0.34754,0.722483,0.671991,0.079137,no,no
0.744793,0.755428,0.923229,0.882145,0.888393,0.374409,0.819409,0.634873,0.049956,no,no
0.436644,0.428957,0.896532,0.658515,0.512085,0.29377,0.870244,0.679147,0.185663,no,no
0.488951,0.434911,0.807369,0.666176,0.68907,0.364903,0.805356,0.736716,0.127368,no,no
0.405779,0.430443,0.788193,0.673836,0.517911,0.302218,0.922127,0.786526,0.106552,no,no
